ClientMacAddr,localtime,Site,Level,lat,lng
9c:8c:6e:46:1c:5e,2019-08-13  00:18:07,UK Office,1st Floor,51.46046355,-0.9329381203
fc:03:9f:07:af:f4,2019-08-13  00:18:07,UK Office,Ground Floor,51.46080669,-0.9322815507
34:e1:2d:c6:a8:59,2019-08-13  00:18:08,UK Office,Ground Floor,51.46039215,-0.9326296041
c4:6e:1f:1a:68:a1,2019-08-13  00:18:08,UK Office,Ground Floor,51.46034638,-0.9325172232
c4:6e:1f:1a:81:1d,2019-08-13  00:18:08,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:08,UK Office,1st Floor,51.46063237,-0.9323811946
00:80:92:df:7b:97,2019-08-13  00:18:09,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:18:09,UK Office,Ground Floor,51.46040052,-0.9325619687
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:09,UK Office,2nd Floor,51.46061006,-0.9324020226
08:f6:9c:14:24:1b,2019-08-13  00:18:15,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:18:15,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:18:15,UK Office,Ground Floor,51.46074333,-0.9323727319
9c:8c:6e:46:0c:52,2019-08-13  00:18:15,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:18:15,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:18:15,UK Office,2nd Floor,51.46042988,-0.9327326621
ec:ad:b8:7d:23:e8,2019-08-13  00:18:15,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:18:16,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:18:16,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:18:16,UK Office,1st Floor,51.46068014,-0.932271104
4c:34:88:f6:62:9c,2019-08-13  00:18:16,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:18:16,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:18:16,UK Office,1st Floor,51.46078046,-0.932301042
4c:56:9d:75:d1:e5,2019-08-13  00:18:17,UK Office,2nd Floor,51.46082601,-0.9322543198
9c:8c:6e:46:01:f8,2019-08-13  00:18:17,UK Office,2nd Floor,51.46041856,-0.9328841683
34:e1:2d:c6:a8:59,2019-08-13  00:18:18,UK Office,Ground Floor,51.46039215,-0.9326296041
9c:8c:6e:46:1c:5e,2019-08-13  00:18:18,UK Office,1st Floor,51.46046355,-0.9329381203
c4:6e:1f:1a:68:a1,2019-08-13  00:18:18,UK Office,Ground Floor,51.460344,-0.9325180818
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:18,UK Office,1st Floor,51.46063237,-0.9323811946
fc:03:9f:07:af:f4,2019-08-13  00:18:18,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:18:19,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:18:19,UK Office,Ground Floor,51.46040052,-0.9325619687
c4:6e:1f:1a:81:1d,2019-08-13  00:18:19,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:19,UK Office,2nd Floor,51.46060855,-0.9323968822
08:f6:9c:14:24:1b,2019-08-13  00:18:25,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:18:25,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:18:25,UK Office,Ground Floor,51.46074988,-0.9323721123
9c:8c:6e:46:0c:52,2019-08-13  00:18:25,UK Office,2nd Floor,51.4607335,-0.9323182203
c4:6e:1f:1b:72:40,2019-08-13  00:18:25,UK Office,2nd Floor,51.46042911,-0.9326942897
e8:de:27:9f:7f:0c,2019-08-13  00:18:25,UK Office,2nd Floor,51.46042988,-0.9327326621
ec:ad:b8:7d:23:e8,2019-08-13  00:18:25,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:18:26,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:18:26,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:18:26,UK Office,1st Floor,51.46068928,-0.9322374
4c:34:88:f6:62:9c,2019-08-13  00:18:26,UK Office,Ground Floor,51.46051154,-0.9323069509
5c:ad:cf:c2:25:b8,2019-08-13  00:18:26,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:18:26,UK Office,1st Floor,51.46078046,-0.932301042
08:d8:33:ef:e7:7b,2019-08-13  00:18:27,UK Office,Ground Floor,51.46045689,-0.9323512676
4c:56:9d:75:d1:e5,2019-08-13  00:18:27,UK Office,2nd Floor,51.46082601,-0.9322543198
9c:8c:6e:46:01:f8,2019-08-13  00:18:27,UK Office,2nd Floor,51.46041988,-0.9328850919
34:e1:2d:c6:a8:59,2019-08-13  00:18:28,UK Office,Ground Floor,51.46039215,-0.9326296041
9c:8c:6e:46:1c:5e,2019-08-13  00:18:28,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:18:28,UK Office,Ground Floor,51.46034638,-0.9325172232
fc:03:9f:07:af:f4,2019-08-13  00:18:28,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:18:29,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:18:29,UK Office,Ground Floor,51.46040237,-0.9325722884
c4:6e:1f:1a:81:1d,2019-08-13  00:18:29,UK Office,1st Floor,51.46040153,-0.9325934515
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:29,UK Office,1st Floor,51.46063237,-0.9323811946
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:29,UK Office,2nd Floor,51.46060698,-0.9323915722
08:f6:9c:14:24:1b,2019-08-13  00:18:35,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:18:35,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:18:35,UK Office,Ground Floor,51.46074988,-0.9323721123
9c:8c:6e:46:0c:52,2019-08-13  00:18:35,UK Office,2nd Floor,51.46073884,-0.9323140245
c4:6e:1f:1b:72:40,2019-08-13  00:18:35,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:18:35,UK Office,2nd Floor,51.46043025,-0.9327379714
ec:ad:b8:7d:23:e8,2019-08-13  00:18:35,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:18:36,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:18:36,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:18:36,UK Office,1st Floor,51.46068928,-0.9322374
34:e1:2d:c6:a8:59,2019-08-13  00:18:36,UK Office,Ground Floor,51.46038415,-0.9326659931
4c:34:88:f6:62:9c,2019-08-13  00:18:36,UK Office,Ground Floor,51.46051154,-0.9323069509
5c:ad:cf:c2:25:b8,2019-08-13  00:18:36,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:18:36,UK Office,1st Floor,51.46078046,-0.932301042
08:d8:33:ef:e7:7b,2019-08-13  00:18:37,UK Office,Ground Floor,51.46045689,-0.9323512676
4c:56:9d:75:d1:e5,2019-08-13  00:18:37,UK Office,2nd Floor,51.46082601,-0.9322543198
9c:8c:6e:46:01:f8,2019-08-13  00:18:37,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:1c:5e,2019-08-13  00:18:38,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:18:38,UK Office,Ground Floor,51.46034895,-0.932516297
fc:03:9f:07:af:f4,2019-08-13  00:18:38,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:18:39,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:18:39,UK Office,Ground Floor,51.46039951,-0.932584092
c4:6e:1f:1a:81:1d,2019-08-13  00:18:39,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:39,UK Office,1st Floor,51.46062976,-0.9323789456
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:39,UK Office,2nd Floor,51.46060698,-0.9323915722
04:ea:56:92:f9:9b,2019-08-13  00:18:44,UK Office,Ground Floor,51.46039951,-0.932584092
08:f6:9c:14:24:1b,2019-08-13  00:18:45,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:18:45,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:18:45,UK Office,Ground Floor,51.46074696,-0.9323706976
9c:8c:6e:46:0c:52,2019-08-13  00:18:45,UK Office,2nd Floor,51.46073884,-0.9323140245
c4:6e:1f:1b:72:40,2019-08-13  00:18:45,UK Office,2nd Floor,51.46042904,-0.9326962931
e8:de:27:9f:7f:0c,2019-08-13  00:18:45,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:18:45,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:18:46,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:18:46,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:18:46,UK Office,1st Floor,51.46068928,-0.9322374
4c:34:88:f6:62:9c,2019-08-13  00:18:46,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:18:46,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:18:46,UK Office,1st Floor,51.46078046,-0.932301042
08:d8:33:ef:e7:7b,2019-08-13  00:18:47,UK Office,Ground Floor,51.46045689,-0.9323512676
34:e1:2d:c6:a8:59,2019-08-13  00:18:47,UK Office,Ground Floor,51.46038415,-0.9326659931
4c:56:9d:75:d1:e5,2019-08-13  00:18:47,UK Office,2nd Floor,51.46082601,-0.9322543198
9c:8c:6e:46:01:f8,2019-08-13  00:18:47,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:1c:5e,2019-08-13  00:18:48,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:18:48,UK Office,Ground Floor,51.46034638,-0.9325172232
fc:03:9f:07:af:f4,2019-08-13  00:18:48,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:18:49,UK Office,Ground Floor,51.46035412,-0.9325233327
c4:6e:1f:1a:81:1d,2019-08-13  00:18:49,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:49,UK Office,1st Floor,51.46062976,-0.9323789456
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:49,UK Office,2nd Floor,51.46061006,-0.9324020226
04:ea:56:92:f9:9b,2019-08-13  00:18:55,UK Office,Ground Floor,51.46039951,-0.932584092
08:f6:9c:14:24:1b,2019-08-13  00:18:55,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:18:55,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:18:55,UK Office,Ground Floor,51.46074094,-0.9323711737
9c:8c:6e:46:0c:52,2019-08-13  00:18:55,UK Office,2nd Floor,51.46073884,-0.9323140245
c4:6e:1f:1b:72:40,2019-08-13  00:18:55,UK Office,2nd Floor,51.46042911,-0.9326942897
c4:6e:1f:1c:f2:9b,2019-08-13  00:18:55,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:18:55,UK Office,2nd Floor,51.46042988,-0.9327326621
ec:ad:b8:7d:23:e8,2019-08-13  00:18:55,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:18:56,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:18:56,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:18:56,UK Office,1st Floor,51.46068928,-0.9322374
4c:34:88:f6:62:9c,2019-08-13  00:18:56,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:18:56,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:18:56,UK Office,1st Floor,51.46078106,-0.9323014584
08:d8:33:ef:e7:7b,2019-08-13  00:18:57,UK Office,Ground Floor,51.46045689,-0.9323512676
34:e1:2d:c6:a8:59,2019-08-13  00:18:57,UK Office,Ground Floor,51.46038415,-0.9326659931
4c:56:9d:75:d1:e5,2019-08-13  00:18:57,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:18:57,UK Office,2nd Floor,51.46041988,-0.9328850919
9c:8c:6e:46:1c:5e,2019-08-13  00:18:58,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:18:58,UK Office,Ground Floor,51.46034638,-0.9325172232
fc:03:9f:07:af:f4,2019-08-13  00:18:58,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:18:59,UK Office,Ground Floor,51.46035412,-0.9325233327
c4:6e:1f:1a:81:1d,2019-08-13  00:18:59,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:4f:c0,2019-08-13  00:18:59,UK Office,1st Floor,51.46062174,-0.9323458329
04:ea:56:92:f9:9b,2019-08-13  00:19:05,UK Office,Ground Floor,51.46039951,-0.932584092
08:f6:9c:14:24:1b,2019-08-13  00:19:05,UK Office,2nd Floor,51.46083184,-0.93224795
7c:91:22:a9:48:7b,2019-08-13  00:19:05,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:05,UK Office,Ground Floor,51.46074384,-0.932370944
9c:8c:6e:46:0c:52,2019-08-13  00:19:05,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:19:05,UK Office,1st Floor,51.46056724,-0.9322359403
c4:6e:1f:1b:72:40,2019-08-13  00:19:05,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:05,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:19:05,UK Office,2nd Floor,51.46043006,-0.9327351711
ec:ad:b8:7d:23:e8,2019-08-13  00:19:05,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:19:06,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:19:06,UK Office,2nd Floor,51.46083075,-0.932305846
4c:34:88:f6:62:9c,2019-08-13  00:19:06,UK Office,Ground Floor,51.46051077,-0.9323066235
5c:ad:cf:c2:25:b8,2019-08-13  00:19:06,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:0b:7c,2019-08-13  00:19:06,UK Office,1st Floor,51.46078106,-0.9323014584
24:1b:7a:b1:f2:ef,2019-08-13  00:19:07,UK Office,1st Floor,51.46068928,-0.9322374
34:e1:2d:c6:a8:59,2019-08-13  00:19:07,UK Office,Ground Floor,51.46038415,-0.9326659931
4c:56:9d:75:d1:e5,2019-08-13  00:19:07,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:19:07,UK Office,2nd Floor,51.46041988,-0.9328850919
08:d8:33:ef:e7:7b,2019-08-13  00:19:08,UK Office,Ground Floor,51.46045689,-0.9323512676
9c:8c:6e:46:1c:5e,2019-08-13  00:19:08,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:19:08,UK Office,Ground Floor,51.460344,-0.9325180818
fc:03:9f:07:af:f4,2019-08-13  00:19:08,UK Office,Ground Floor,51.46080825,-0.9322718253
00:80:92:df:7b:97,2019-08-13  00:19:09,UK Office,Ground Floor,51.46035412,-0.9325233327
c4:6e:1f:1a:81:1d,2019-08-13  00:19:09,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:09,UK Office,1st Floor,51.46061976,-0.9323444664
00:80:92:df:7b:97,2019-08-13  00:19:14,UK Office,Ground Floor,51.46035412,-0.9325233327
04:ea:56:92:f9:9b,2019-08-13  00:19:15,UK Office,Ground Floor,51.46039951,-0.932584092
c4:6e:1f:1b:72:40,2019-08-13  00:19:15,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:15,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:19:15,UK Office,2nd Floor,51.46043006,-0.9327351711
08:f6:9c:14:24:1b,2019-08-13  00:19:16,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:19:16,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:19:16,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:16,UK Office,Ground Floor,51.46074333,-0.9323727319
9c:8c:6e:46:0b:7c,2019-08-13  00:19:16,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:0c:52,2019-08-13  00:19:16,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:19:16,UK Office,1st Floor,51.46056724,-0.9322359403
ec:ad:b8:7d:23:e8,2019-08-13  00:19:16,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:19:17,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:19:17,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:19:17,UK Office,1st Floor,51.46068928,-0.9322374
34:e1:2d:c6:a8:59,2019-08-13  00:19:17,UK Office,Ground Floor,51.46038415,-0.9326659931
5c:ad:cf:c2:25:b8,2019-08-13  00:19:17,UK Office,Ground Floor,51.4603589,-0.9325668193
9c:8c:6e:46:01:f8,2019-08-13  00:19:17,UK Office,2nd Floor,51.46041988,-0.9328850919
08:d8:33:ef:e7:7b,2019-08-13  00:19:18,UK Office,Ground Floor,51.46045689,-0.9323512676
4c:56:9d:75:d1:e5,2019-08-13  00:19:18,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:1c:5e,2019-08-13  00:19:19,UK Office,1st Floor,51.46046356,-0.9329351305
c4:6e:1f:1a:68:a1,2019-08-13  00:19:19,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1a:81:1d,2019-08-13  00:19:19,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:19,UK Office,1st Floor,51.46062174,-0.9323458329
fc:03:9f:07:af:f4,2019-08-13  00:19:19,UK Office,Ground Floor,51.46080825,-0.9322718253
c4:6e:1f:1a:81:1d,2019-08-13  00:19:24,UK Office,1st Floor,51.46040429,-0.9325767534
00:80:92:df:7b:97,2019-08-13  00:19:25,UK Office,Ground Floor,51.46035412,-0.9325233327
c4:6e:1f:1b:72:40,2019-08-13  00:19:25,UK Office,2nd Floor,51.46042911,-0.9326942897
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:25,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:19:25,UK Office,2nd Floor,51.46043025,-0.9327379714
08:f6:9c:14:24:1b,2019-08-13  00:19:26,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:19:26,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:19:26,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:26,UK Office,Ground Floor,51.46074333,-0.9323727319
9c:8c:6e:46:0b:7c,2019-08-13  00:19:26,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:0c:52,2019-08-13  00:19:26,UK Office,2nd Floor,51.46073884,-0.9323140245
9c:da:3e:69:d3:f4,2019-08-13  00:19:26,UK Office,Ground Floor,51.46053602,-0.9323962454
b8:63:4d:a1:d2:b9,2019-08-13  00:19:26,UK Office,1st Floor,51.46056724,-0.9322359403
ec:ad:b8:7d:23:e8,2019-08-13  00:19:26,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:19:27,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:19:27,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:19:27,UK Office,1st Floor,51.46068928,-0.9322374
34:e1:2d:c6:a8:59,2019-08-13  00:19:27,UK Office,Ground Floor,51.46038636,-0.9326589017
5c:ad:cf:c2:25:b8,2019-08-13  00:19:27,UK Office,Ground Floor,51.4603589,-0.9325668193
4c:56:9d:75:d1:e5,2019-08-13  00:19:28,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:19:28,UK Office,2nd Floor,51.46041988,-0.9328850919
04:ea:56:92:f9:9b,2019-08-13  00:19:29,UK Office,Ground Floor,51.46037908,-0.9325707192
9c:8c:6e:46:1c:5e,2019-08-13  00:19:29,UK Office,1st Floor,51.46046234,-0.9329332415
c4:6e:1f:1a:68:a1,2019-08-13  00:19:29,UK Office,Ground Floor,51.46034895,-0.932516297
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:29,UK Office,1st Floor,51.46062204,-0.9323433741
fc:03:9f:07:af:f4,2019-08-13  00:19:29,UK Office,Ground Floor,51.46080586,-0.9322865907
00:80:92:df:7b:97,2019-08-13  00:19:35,UK Office,Ground Floor,51.46035412,-0.9325233327
c4:6e:1f:1a:81:1d,2019-08-13  00:19:35,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:72:40,2019-08-13  00:19:35,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:35,UK Office,2nd Floor,51.46060698,-0.9323915722
e8:de:27:9f:7f:0c,2019-08-13  00:19:35,UK Office,2nd Floor,51.46043025,-0.9327379714
08:f6:9c:14:24:1b,2019-08-13  00:19:36,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:19:36,UK Office,Ground Floor,51.46051077,-0.9323066235
7c:91:22:a9:48:7b,2019-08-13  00:19:36,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:36,UK Office,Ground Floor,51.46073861,-0.9323732697
9c:8c:6e:46:0b:7c,2019-08-13  00:19:36,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:0c:52,2019-08-13  00:19:36,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:19:36,UK Office,1st Floor,51.46056724,-0.9322359403
ec:ad:b8:7d:23:e8,2019-08-13  00:19:36,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:19:37,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:19:37,UK Office,2nd Floor,51.46083084,-0.9323011918
24:1b:7a:b1:f2:ef,2019-08-13  00:19:37,UK Office,1st Floor,51.46068928,-0.9322374
5c:ad:cf:c2:25:b8,2019-08-13  00:19:37,UK Office,Ground Floor,51.4603589,-0.9325668193
4c:56:9d:75:d1:e5,2019-08-13  00:19:38,UK Office,2nd Floor,51.46082668,-0.9322535953
9c:8c:6e:46:01:f8,2019-08-13  00:19:38,UK Office,2nd Floor,51.46041988,-0.9328850919
04:ea:56:92:f9:9b,2019-08-13  00:19:39,UK Office,Ground Floor,51.46037875,-0.9325748715
34:e1:2d:c6:a8:59,2019-08-13  00:19:39,UK Office,Ground Floor,51.46039203,-0.9326281992
9c:8c:6e:46:1c:5e,2019-08-13  00:19:39,UK Office,1st Floor,51.46046234,-0.9329332415
c4:6e:1f:1a:68:a1,2019-08-13  00:19:39,UK Office,Ground Floor,51.46034638,-0.9325172232
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:39,UK Office,1st Floor,51.46062204,-0.9323433741
fc:03:9f:07:af:f4,2019-08-13  00:19:39,UK Office,Ground Floor,51.46080586,-0.9322865907
c4:6e:1f:1b:4f:c0,2019-08-13  00:19:44,UK Office,1st Floor,51.46062403,-0.9323447169
00:80:92:df:7b:97,2019-08-13  00:19:45,UK Office,Ground Floor,51.4603512,-0.9325235858
c4:6e:1f:1a:81:1d,2019-08-13  00:19:45,UK Office,1st Floor,51.46040429,-0.9325767534
c4:6e:1f:1b:72:40,2019-08-13  00:19:45,UK Office,2nd Floor,51.46042904,-0.9326962931
c4:6e:1f:1c:f2:9b,2019-08-13  00:19:45,UK Office,2nd Floor,51.46060855,-0.9323968822
e8:de:27:9f:7f:0c,2019-08-13  00:19:45,UK Office,2nd Floor,51.46043006,-0.9327351711
08:f6:9c:14:24:1b,2019-08-13  00:19:46,UK Office,2nd Floor,51.46083184,-0.93224795
4c:34:88:f6:62:9c,2019-08-13  00:19:46,UK Office,Ground Floor,51.46050993,-0.9323062616
7c:91:22:a9:48:7b,2019-08-13  00:19:46,UK Office,Ground Floor,51.46037342,-0.9325580336
80:2b:f9:9f:d3:23,2019-08-13  00:19:46,UK Office,Ground Floor,51.46074196,-0.9323727783
9c:8c:6e:46:0b:7c,2019-08-13  00:19:46,UK Office,1st Floor,51.46078106,-0.9323014584
9c:8c:6e:46:0c:52,2019-08-13  00:19:46,UK Office,2nd Floor,51.46073884,-0.9323140245
b8:63:4d:a1:d2:b9,2019-08-13  00:19:46,UK Office,1st Floor,51.46056724,-0.9322359403
ec:ad:b8:7d:23:e8,2019-08-13  00:19:46,UK Office,Ground Floor,51.46035916,-0.9325526095
00:c2:c6:ec:4c:a3,2019-08-13  00:19:47,UK Office,3rd Floor,51.46042964,-0.9325130839
0c:51:01:b3:88:92,2019-08-13  00:19:47,UK Office,2nd Floor,51.46083092,-0.9322967498
24:1b:7a:b1:f2:ef,2019-08-13  00:19:47,UK Office,1st Floor,51.46068928,-0.9322374
5c:ad:cf:c2:25:b8,2019-08-13  00:19:47,UK Office,Ground Floor,51.46035507,-0.9325372873
4c:56:9d:75:d1:e5,2019-08-13  00:19:48,UK Office,2nd Floor,51.46082601,-0.9322543198
